run_id,epoch,train_loss,val_loss,val_acc,best_val_acc,lr_max
20260414_225845,16,0.8726051386892796,1.0651510095596313,0.8315,0.8325,9.757729755661011e-05
20260414_225845,17,0.7902550262510777,1.053839377641678,0.84125,0.84125,9.05463412215599e-05
20260414_225845,18,0.7654420222938061,1.048750184059143,0.83575,0.84125,7.959536998847742e-05
20260414_225845,19,0.7437620669305325,1.0487059381008148,0.834,0.84125,6.57963412215599e-05
20260414_225845,20,0.7295428575873375,1.0170099449157715,0.84125,0.84125,5.05e-05
20260414_225845,21,0.7093462765812873,1.0401881711483,0.8355,0.84125,3.5203658778440106e-05
20260414_225845,22,0.693656897008419,1.0334465436935425,0.83475,0.84125,2.1404630011522586e-05
