run_id,epoch,train_loss,val_loss,val_acc,best_val_acc,lr_max
20260331_004406,1,1.25589,1.064104,0.6845,0.6845,0.0009996146
20260331_004406,2,1.010981,1.050362,0.68475,0.68475,0.0009984588
20260331_004406,3,0.927197,1.000625,0.68875,0.68875,0.0009965346
20260331_004406,4,0.851702,0.960568,0.70625,0.70625,0.0009938448
20260331_004406,5,0.781741,0.976811,0.70025,0.70625,0.0009903936
